sensor_id,timestamp,ubicacion,temperatura_c,humedad_pct,velocidad_viento_ms,presion_hpa,seeing_arcsec,transparencia
SENS-001,2024-03-06T00:00:00,Norte,16.92,19.6,4.69,743.05,0.554,0.85
SENS-005,2024-03-07T11:40:00,Centro,17.8,18.0,4.13,744.4,0.866,0.741
SENS-002,2024-03-04T00:55:00,Sur,18.81,13.0,4.73,741.83,0.753,0.77
SENS-005,2024-03-05T05:20:00,Centro,15.76,17.4,4.02,746.65,0.8,0.741
SENS-005,2024-03-04T03:50:00,Centro,15.15,7.3,5.91,740.27,0.433,0.799
SENS-004,2024-03-05T06:40:00,Oeste,17.59,7.7,6.25,749.62,0.517,0.787
SENS-002,2024-03-06T23:50:00,Sur,16.9,17.2,0.21,745.15,0.428,0.725
SENS-002,2024-03-03T16:20:00,Sur,14.11,12.1,2.72,747.44,0.611,0.894
SENS-001,2024-03-02T13:50:00,Norte,17.51,6.0,3.35,742.41,0.826,0.691
SENS-005,2024-03-01T15:45:00,Centro,17.65,12.8,7.38,741.91,0.782,0.858
SENS-001,2024-03-05T17:55:00,Norte,13.7,11.6,5.49,745.55,0.964,0.808
SENS-002,2024-03-06T22:40:00,Sur,18.89,13.2,7.04,747.54,1.104,0.659
SENS-005,2024-03-07T20:35:00,Centro,15.98,5.3,7.23,750.08,0.663,0.977
SENS-001,2024-03-05T19:40:00,Norte,19.0,11.1,5.24,748.85,0.692,0.881
SENS-001,2024-03-04T11:20:00,Norte,15.23,16.6,5.24,746.0,0.577,0.969
SENS-004,2024-03-07T02:45:00,Oeste,13.91,17.0,3.19,740.19,0.372,0.981
SENS-002,2024-03-06T09:25:00,Sur,15.8,3.6,1.96,746.87,0.463,0.862
SENS-003,2024-03-01T09:30:00,Este,18.32,6.1,6.6,742.83,0.554,0.839
SENS-001,2024-03-06T18:55:00,Norte,16.85,18.1,4.96,743.57,0.882,0.991
SENS-002,2024-03-05T01:45:00,Sur,16.22,17.6,5.65,744.55,0.778,0.79
SENS-005,2024-03-06T06:15:00,Centro,17.08,3.6,8.2,743.26,0.534,0.833
SENS-001,2024-03-02T16:40:00,Norte,15.21,19.0,8.41,745.0,0.321,0.892
SENS-002,2024-03-05T06:30:00,Sur,17.34,4.5,8.23,746.62,0.405,0.945
SENS-002,2024-03-07T08:20:00,Sur,16.8,13.6,2.14,743.97,0.625,0.697
SENS-005,2024-03-03T15:35:00,Centro,15.81,12.7,5.09,749.75,0.625,0.715
SENS-003,2027-09-06T08:33:00,Este,15.29,14.2,6.33,745.72,0.749,0.838
SENS-004,2024-03-07T10:00:00,Oeste,17.19,19.3,6.96,740.24,0.245,0.77
SENS-003,2024-03-06T22:00:00,Este,16.82,4.0,5.34,749.06,-1.277,0.66
SENS-005,2024-03-07T02:40:00,Centro,12.87,19.5,4.18,745.16,0.515,0.703
SENS-005,2024-03-01T11:05:00,Centro,17.95,8.0,10.74,745.5,0.721,0.818
SENS-001,2024-03-03T10:35:00,Norte,18.89,16.7,6.79,744.17,0.913,0.668
SENS-003,2024-03-04T20:05:00,Este,17.28,4.0,4.78,743.35,0.337,0.913
SENS-005,2027-02-24T15:52:00,Centro,18.69,3.9,5.75,744.25,-0.779,0.742
SENS-002,2024-03-05T11:35:00,Sur,15.46,14.9,7.81,743.58,0.817,0.92
SENS-005,2024-03-01T10:25:00,Centro,17.37,16.8,4.54,749.62,0.733,0.854
SENS-005,2024-03-07T02:00:00,Centro,16.05,12.2,8.21,746.23,0.538,0.959
SENS-005,2024-03-04T22:50:00,Centro,17.23,9.1,3.24,742.86,0.921,0.742
SENS-003,2024-03-04T03:45:00,Este,12.07,8.0,3.54,747.86,0.543,0.821
SENS-003,2024-03-02T12:40:00,Este,15.73,15.5,8.75,745.91,0.421,0.939
SENS-001,2024-03-04T10:10:00,Norte,13.22,19.2,6.86,741.57,0.882,0.694
SENS-005,2024-03-05T16:50:00,Centro,17.15,15.0,5.65,745.19,0.476,0.784
SENS-005,2024-03-05T02:15:00,Centro,14.26,6.8,4.22,749.88,1.002,0.727
SENS-004,2024-03-06T22:05:00,Oeste,16.27,7.7,2.81,744.74,0.739,0.898
SENS-004,2024-03-01T21:25:00,Oeste,18.61,12.2,7.91,746.27,0.799,0.687
SENS-004,2024-03-01T07:25:00,Oeste,17.36,4.2,6.72,744.92,0.882,0.878
SENS-003,2024-03-05T07:10:00,Este,17.84,9.0,5.36,740.49,0.9,0.782
SENS-001,2024-03-05T03:50:00,Norte,14.83,11.0,5.86,741.87,0.693,0.761
SENS-005,2024-03-05T02:55:00,Centro,18.26,11.1,4.84,745.18,0.607,0.67
SENS-004,2024-03-06T06:35:00,Oeste,18.04,15.0,10.77,743.98,0.458,0.966
SENS-004,2024-03-03T19:40:00,Oeste,16.71,12.3,4.09,749.22,0.039,0.996
SENS-005,2024-03-02T02:40:00,Centro,16.89,7.3,0.32,748.81,0.398,0.876
SENS-004,2024-03-05T01:55:00,Oeste,14.07,9.5,7.49,749.58,0.951,0.803
SENS-003,2024-03-02T15:10:00,Este,15.01,11.2,4.33,744.34,0.921,0.698
SENS-001,2024-03-04T02:15:00,Norte,14.19,17.3,2.5,746.22,0.526,0.847
SENS-001,2024-03-07T20:05:00,Norte,17.38,17.1,5.3,744.48,0.728,0.92
SENS-003,2024-03-07T02:25:00,Este,16.25,3.1,8.06,741.29,0.428,2.901
SENS-004,2024-03-02T19:55:00,Oeste,14.87,10.3,3.01,743.64,0.702,0.899
SENS-004,2024-03-02T00:30:00,Oeste,16.7,107.4,3.14,744.38,0.848,0.76
SENS-004,2024-03-06T12:55:00,Oeste,18.03,3.6,4.43,746.0,0.916,0.664
SENS-002,2024-03-05T08:05:00,Sur,16.54,16.6,6.16,747.28,0.809,0.978
SENS-004,2024-03-02T23:30:00,Oeste,18.73,5.9,6.1,748.93,0.514,0.836
SENS-004,2024-03-03T05:10:00,Oeste,15.92,8.7,3.03,748.89,0.342,0.713
SENS-004,2024-03-05T16:35:00,Oeste,18.27,6.1,5.84,742.26,0.471,0.97
SENS-005,2024-03-05T11:30:00,Centro,15.43,7.9,4.8,740.88,0.655,0.656
SENS-004,2024-03-06T02:45:00,Oeste,13.73,18.7,6.82,742.91,0.705,0.655
SENS-005,2024-03-05T14:10:00,Centro,16.16,16.2,7.55,744.72,1.052,0.792
SENS-005,2024-03-03T17:25:00,Centro,15.57,12.2,5.74,749.46,0.723,0.763
SENS-001,2024-03-05T07:15:00,Norte,15.77,5.4,7.74,743.92,0.842,0.881
SENS-002,2024-03-02T00:05:00,Sur,17.15,8.9,5.45,746.49,0.121,0.784
SENS-002,2024-03-03T13:40:00,Sur,14.11,15.5,2.95,746.62,1.005,0.752
SENS-005,2024-03-02T14:55:00,Centro,15.09,9.5,7.31,742.22,0.565,0.706
SENS-003,2024-03-03T00:45:00,Este,-999.0,9.0,4.36,742.82,0.598,0.895
SENS-001,2024-03-05T06:25:00,Norte,17.03,16.7,4.69,747.44,0.328,0.799
SENS-004,2024-03-04T09:40:00,Oeste,17.48,7.9,4.05,750.24,0.917,0.722
SENS-003,2024-03-05T02:10:00,Este,15.37,17.8,1.49,745.22,0.715,0.773
SENS-003,2024-03-02T00:25:00,Este,15.02,5.5,5.87,749.42,0.644,0.913
SENS-001,2024-03-04T16:10:00,Norte,16.86,9.8,7.59,750.23,0.631,0.654
SENS-004,2024-03-01T21:50:00,Oeste,16.52,9.0,6.42,745.55,1.065,0.8
SENS-001,2024-03-01T23:25:00,Norte,16.76,10.4,9.02,747.25,0.835,0.706
SENS-001,2024-03-04T08:40:00,Norte,17.71,6.4,4.13,746.65,0.372,0.792
SENS-002,2024-03-07T18:45:00,Sur,13.78,7.6,7.97,745.48,0.753,0.883
SENS-001,2024-03-07T17:35:00,Norte,18.77,17.9,6.66,747.09,0.682,0.933
SENS-001,2024-03-06T06:05:00,Norte,14.99,16.2,4.11,741.15,0.621,0.718
SENS-001,2024-03-05T10:10:00,Norte,15.48,4.4,2.35,741.85,0.86,0.955
SENS-001,2024-03-03T03:35:00,Norte,18.71,6.7,7.17,747.76,1.124,0.715
SENS-005,2024-03-03T03:05:00,Centro,18.12,19.6,4.29,749.32,0.679,0.964
SENS-001,2024-03-07T01:10:00,Norte,15.19,17.1,6.01,741.65,0.418,0.944
SENS-001,2024-03-05T19:50:00,Norte,18.36,5.0,3.16,747.77,0.566,0.779
SENS-002,2024-03-01T16:55:00,Sur,16.42,16.9,6.53,746.96,0.835,0.926
SENS-002,2024-03-06T10:40:00,Sur,15.92,10.4,3.1,744.73,0.734,1.983
SENS-004,2024-03-01T09:40:00,Oeste,17.68,141.0,3.36,745.89,0.838,0.772
SENS-002,2024-03-05T00:10:00,Sur,16.61,10.2,5.99,744.27,0.527,0.959
,2024-03-01T04:20:00,Oeste,14.76,10.1,7.16,746.4,0.55,0.875
SENS-002,2024-03-05T02:10:00,Sur,16.04,5.9,5.99,745.5,0.624,0.923
SENS-002,2024-03-05T03:20:00,Sur,11.94,10.7,8.54,746.9,0.595,0.776
SENS-004,2024-03-01T08:15:00,Oeste,15.61,4.8,6.13,739.48,0.463,0.94
SENS-004,2024-03-04T13:45:00,Oeste,16.79,3.4,5.56,743.18,0.558,0.803
,2024-03-02T23:55:00,Norte,17.08,17.0,6.19,748.67,0.714,0.656
SENS-004,2024-03-03T06:40:00,Oeste,15.68,3.3,4.89,748.67,0.418,0.821
SENS-004,2024-03-04T20:55:00,Oeste,15.38,3.4,7.68,744.09,0.728,0.725
SENS-005,2024-03-04T04:20:00,Centro,17.08,11.8,2.63,742.65,0.624,0.886
,2024-03-01T23:00:00,Oeste,18.09,4.7,5.28,746.9,0.723,0.753
SENS-005,2024-03-04T19:45:00,Centro,18.01,18.8,5.09,741.08,0.689,0.82
SENS-003,2024-03-07T14:05:00,Este,12.87,3.6,5.13,745.55,0.708,0.872
SENS-003,2024-03-06T23:40:00,Este,17.92,4.5,4.6,745.46,0.682,0.678
SENS-001,2024-03-01T22:25:00,Norte,17.88,19.9,4.52,742.96,0.116,0.903
SENS-001,2024-03-03T04:25:00,Norte,16.52,4.2,5.2,742.76,0.312,0.924
SENS-002,2024-03-04T18:05:00,Sur,18.99,18.6,4.81,742.24,0.837,0.863
SENS-002,2024-03-06T02:10:00,Sur,16.73,3.5,4.57,746.3,0.073,0.862
SENS-004,2024-03-02T11:50:00,Oeste,17.55,5.0,5.31,752.06,0.752,0.658
SENS-005,2024-03-05T23:05:00,Centro,15.14,9.4,0.94,743.61,0.741,0.95
SENS-004,2024-03-04T16:30:00,Oeste,14.32,12.5,3.78,746.65,0.366,0.67
SENS-005,2024-03-07T10:00:00,Centro,17.95,6.2,7.89,745.05,0.747,0.98
SENS-003,2024-03-06T08:35:00,Este,18.04,17.9,3.6,747.87,1.007,0.718
SENS-003,2024-03-02T05:40:00,Este,17.63,15.8,5.62,749.57,0.551,0.929
SENS-002,2024-03-01T09:25:00,Sur,15.95,17.8,0.42,747.45,0.037,0.657
SENS-005,2024-03-01T18:15:00,Centro,19.61,5.9,7.09,742.44,0.547,0.775
SENS-002,2024-03-05T05:20:00,Sur,16.57,8.1,1.64,1016.1,0.993,0.951
SENS-002,2024-03-07T07:10:00,Sur,17.08,16.4,6.37,747.98,0.713,0.742
SENS-005,2024-03-02T02:45:00,Centro,14.21,19.4,11.11,745.34,0.358,0.932
SENS-005,2024-03-03T10:20:00,Centro,16.74,5.6,2.43,747.11,0.771,2.248
SENS-002,2024-03-01T23:10:00,Sur,15.36,4.6,1.61,743.81,1.067,0.925
SENS-003,2024-03-03T01:55:00,Este,14.99,6.9,7.69,748.34,0.208,0.885
SENS-001,2024-03-01T01:05:00,Norte,12.87,3.4,7.03,741.45,0.901,0.828
SENS-005,2024-03-05T15:55:00,Centro,16.99,11.8,4.78,744.69,1.083,0.819
SENS-001,2024-03-06T07:05:00,Norte,17.76,18.1,8.87,742.61,0.8,0.8
SENS-002,2024-03-02T06:25:00,Sur,17.62,13.8,6.82,747.53,0.788,0.882
SENS-003,2024-03-03T06:00:00,Este,14.74,4.5,4.64,742.85,1.097,0.694
SENS-001,2024-03-02T07:10:00,Norte,18.93,3.1,7.25,746.31,0.436,0.883
SENS-005,2024-03-03T04:35:00,Centro,16.8,5.6,6.13,746.45,0.516,0.709
SENS-004,2024-03-02T15:45:00,Oeste,19.92,14.1,7.05,743.13,0.304,0.698
SENS-001,2024-03-02T19:45:00,Norte,18.1,19.1,4.34,745.83,0.773,0.747
SENS-004,2024-03-04T02:35:00,Oeste,15.22,3.9,6.71,742.38,0.854,0.763
SENS-002,2024-03-06T12:35:00,Sur,16.08,18.3,4.66,744.37,0.989,0.763
SENS-004,2024-03-07T14:40:00,Oeste,17.97,9.3,3.73,745.1,0.861,0.65
SENS-002,2024-03-04T07:50:00,Sur,15.61,13.2,2.24,749.62,0.912,0.773
SENS-001,2024-03-02T20:05:00,Norte,16.52,14.3,1.88,747.06,0.844,0.852
SENS-002,2024-03-06T22:50:00,Sur,15.4,7.3,3.47,747.96,0.749,0.808
SENS-003,2024-03-03T13:00:00,Este,18.36,5.8,8.39,740.52,0.669,0.846
SENS-001,2024-03-05T20:10:00,Norte,15.55,13.2,3.87,748.55,0.434,0.844
SENS-003,2024-03-06T15:55:00,Este,19.26,4.5,4.9,742.09,0.651,0.839
SENS-004,2024-03-02T22:55:00,Oeste,19.0,14.9,5.09,743.1,0.881,0.897
SENS-003,2024-03-03T10:35:00,Este,15.57,7.4,7.01,747.38,0.507,0.707
SENS-001,2024-03-06T22:40:00,Norte,14.38,3.2,6.88,744.54,-0.713,0.704
SENS-005,2024-03-07T12:20:00,Centro,17.62,6.8,4.81,743.78,1.035,0.784
SENS-001,2024-03-04T07:35:00,Norte,16.39,13.1,7.89,744.35,0.476,0.681
SENS-004,2024-03-03T08:15:00,Oeste,16.22,18.9,5.36,740.27,0.576,0.831
SENS-002,2024-03-06T01:05:00,Sur,18.08,7.1,4.81,742.41,0.91,0.666
SENS-002,2024-03-01T05:55:00,Sur,15.05,10.8,3.26,742.63,0.671,0.997
SENS-005,2024-03-07T11:05:00,Centro,19.36,8.9,4.74,743.11,0.186,0.881
SENS-001,2024-03-01T13:10:00,Norte,15.88,18.1,4.49,746.36,0.911,0.843
SENS-004,2024-03-04T11:45:00,Oeste,15.43,10.1,5.6,746.01,0.865,0.686
SENS-001,2024-03-02T05:20:00,Norte,16.23,19.0,4.52,744.69,0.347,0.993
SENS-004,2024-03-01T06:30:00,Oeste,18.28,14.5,4.27,747.97,0.384,0.828
SENS-004,2024-03-01T19:40:00,Oeste,17.6,6.1,6.69,742.28,0.258,0.822
SENS-002,2024-03-04T04:40:00,Sur,15.94,3.9,4.62,746.33,0.965,0.76
SENS-005,2024-03-02T17:55:00,Centro,14.97,8.1,4.02,747.69,0.69,0.78
SENS-003,2024-03-03T05:40:00,Este,16.34,18.4,5.56,745.66,0.966,0.834
SENS-001,2024-03-03T07:05:00,Norte,16.91,11.1,4.98,744.12,0.902,0.709
SENS-004,2024-03-04T16:05:00,Oeste,16.97,17.8,5.25,743.06,0.679,0.707
SENS-002,2024-03-06T18:45:00,Sur,17.4,9.5,5.68,745.79,0.78,0.687
SENS-004,2024-03-07T20:55:00,Oeste,17.16,17.9,5.02,745.73,0.642,0.755
SENS-001,2024-03-02T01:30:00,Norte,19.22,14.1,4.62,741.2,0.951,0.945
SENS-003,2024-03-03T17:50:00,Este,19.81,11.6,5.36,743.5,0.91,0.782
SENS-002,2024-03-02T05:40:00,Sur,13.55,4.3,1.07,734.84,0.362,0.856
SENS-001,2024-03-07T16:35:00,Norte,14.44,19.6,6.08,744.02,0.973,0.703
SENS-005,2024-03-06T00:45:00,Centro,16.97,10.1,4.87,745.26,0.244,0.665
SENS-002,2024-03-05T22:55:00,Sur,17.63,14.3,7.12,744.25,0.511,0.652
SENS-002,2024-03-06T16:30:00,Sur,16.47,19.8,3.19,745.66,0.188,0.91
SENS-001,2024-03-05T09:30:00,Norte,18.38,7.5,5.98,738.04,0.915,0.654
,2027-06-14T19:32:00,Norte,17.42,9.3,4.81,744.83,0.601,0.836
SENS-004,2024-03-05T02:15:00,Oeste,13.9,10.9,5.67,1016.36,1.099,0.955
SENS-003,2024-03-01T09:05:00,Este,18.56,9.1,2.72,1016.21,0.252,0.931
SENS-004,2024-03-07T11:35:00,Oeste,17.13,4.5,3.23,742.93,0.468,0.848
SENS-003,2024-03-04T03:20:00,Este,12.7,5.2,2.45,742.72,0.82,0.957
SENS-004,2024-03-05T11:50:00,Oeste,15.58,16.5,8.81,747.35,0.708,0.9
SENS-001,2024-03-02T18:50:00,Norte,15.84,10.8,6.26,743.21,0.575,0.82
SENS-001,2024-03-04T02:30:00,Norte,14.32,15.3,4.81,747.58,0.468,0.805
SENS-001,2024-03-01T01:45:00,Norte,16.51,5.5,5.93,745.85,0.638,0.735
SENS-001,2024-03-04T02:55:00,Norte,15.13,10.9,6.49,745.78,1.086,0.828
SENS-001,2024-03-01T17:15:00,Norte,16.7,17.8,5.99,745.85,0.999,0.908
SENS-001,2024-03-02T14:10:00,Norte,14.42,12.2,1.35,747.71,0.904,0.71
SENS-002,2024-03-02T11:50:00,Sur,18.81,7.1,4.82,745.4,0.889,0.863
SENS-005,2024-03-02T12:50:00,Centro,16.87,4.8,9.11,740.02,0.712,0.745
SENS-002,2024-03-05T19:45:00,Sur,17.22,4.6,5.11,743.61,0.724,0.746
SENS-002,2024-03-07T15:15:00,Sur,17.07,13.7,4.94,746.46,0.804,0.754
SENS-003,2024-03-05T19:15:00,Este,15.52,12.7,5.82,747.13,0.687,0.869
SENS-001,2024-03-02T22:00:00,Norte,15.7,15.4,9.12,744.25,0.709,0.942
SENS-002,2024-03-04T23:20:00,Sur,13.87,12.0,5.29,744.01,0.643,0.749
SENS-004,2024-03-04T04:25:00,Oeste,15.22,5.0,2.79,744.08,0.499,0.65
SENS-002,2024-03-01T04:40:00,Sur,-999.0,16.4,8.18,746.97,0.554,0.865
SENS-001,2024-03-07T16:25:00,Norte,15.84,13.7,6.37,742.57,0.455,0.695
SENS-001,2024-03-03T04:50:00,Norte,13.85,5.3,8.72,748.42,-0.71,0.819
SENS-004,2024-03-01T06:50:00,Oeste,19.15,3.8,6.21,745.58,0.445,0.943
SENS-005,2024-03-02T18:20:00,Centro,14.55,6.6,5.78,743.55,0.823,0.664
SENS-005,2024-03-05T19:40:00,Centro,17.11,4.3,5.91,741.62,0.395,0.698
SENS-005,2024-03-07T05:55:00,Centro,17.13,17.0,3.0,746.77,0.54,0.678
SENS-005,2024-03-03T03:35:00,Centro,12.99,19.7,8.63,745.06,0.576,0.706
SENS-001,2024-03-01T08:45:00,Norte,13.74,10.9,3.18,747.63,0.429,0.826
SENS-002,2024-03-04T14:45:00,Sur,20.44,14.4,4.19,739.96,0.824,0.962
SENS-001,2024-03-06T22:25:00,Norte,15.94,4.9,4.59,748.05,0.463,0.863
SENS-001,2024-03-01T07:25:00,Norte,17.66,11.7,5.95,742.57,0.66,0.807
SENS-004,2024-03-04T12:30:00,Oeste,17.46,10.0,7.08,744.52,0.459,0.955
,2024-03-05T01:50:00,Sur,15.92,8.3,6.13,744.7,0.385,0.843
SENS-001,2024-03-04T04:25:00,Norte,15.13,7.5,4.57,1014.51,0.672,0.744
SENS-004,2024-03-07T08:45:00,Oeste,10.36,165.8,1.29,745.26,1.048,0.673
SENS-004,2024-03-03T13:00:00,Oeste,15.23,8.0,1.93,745.36,0.711,0.985
SENS-001,2024-03-07T18:25:00,Norte,15.12,8.2,3.1,745.86,0.787,0.884
SENS-004,2024-03-02T06:40:00,Oeste,16.88,11.6,3.39,740.95,0.895,0.974
SENS-001,2024-03-01T00:05:00,Norte,19.17,3.3,6.91,743.55,0.509,0.714
SENS-005,2024-03-01T02:40:00,Centro,13.47,11.5,4.94,744.47,0.234,0.661
SENS-004,2027-11-28T03:46:00,Oeste,13.13,19.3,3.48,746.67,0.453,0.886
SENS-002,2024-03-03T12:00:00,Sur,18.3,13.0,3.39,747.71,0.673,0.959
SENS-005,2024-03-07T17:15:00,Centro,14.44,18.4,5.38,746.73,-0.928,0.946
SENS-002,2024-03-04T21:05:00,Sur,18.07,3.9,3.48,741.39,0.957,0.919
SENS-005,2024-03-06T12:05:00,Centro,16.82,11.7,6.55,742.91,0.794,0.979
SENS-002,2024-03-07T02:50:00,Sur,12.92,17.8,9.8,744.15,0.846,0.682
SENS-001,2024-03-01T17:45:00,Norte,14.72,12.9,1.84,750.82,0.821,0.918
,2024-03-03T16:50:00,Norte,15.66,16.8,7.48,743.84,0.193,0.904
SENS-002,2024-03-06T04:40:00,Sur,15.1,15.1,5.33,744.19,0.574,0.768
SENS-005,2024-03-04T05:35:00,Centro,12.68,131.1,2.4,749.4,0.614,0.667
SENS-002,2024-03-01T03:35:00,Sur,14.43,11.5,2.13,750.18,0.748,0.665
SENS-003,2024-03-05T22:20:00,Este,16.96,17.1,6.25,740.85,0.664,0.893
SENS-004,2024-03-01T12:50:00,Oeste,16.35,19.2,3.45,745.2,0.792,0.872
SENS-005,2024-03-02T05:45:00,Centro,15.09,3.6,10.28,746.26,0.928,0.814
SENS-005,2024-03-03T20:15:00,Centro,15.47,17.5,11.24,744.25,0.721,0.711
SENS-005,2024-03-02T14:45:00,Centro,13.45,15.2,3.2,744.89,0.472,0.742
SENS-003,2024-03-01T13:55:00,Este,19.75,11.0,7.63,745.83,0.67,0.856
SENS-002,2024-03-07T05:00:00,Sur,14.53,5.3,3.87,743.43,0.812,0.704
SENS-005,2024-03-03T00:50:00,Centro,16.25,16.8,7.2,745.48,0.806,0.905
SENS-001,2024-03-03T00:35:00,Norte,17.08,12.6,7.27,743.07,0.64,0.681
,2024-03-05T15:25:00,Sur,14.41,14.4,8.06,746.95,0.385,0.772
SENS-004,2024-03-03T13:55:00,Oeste,14.94,14.3,2.84,744.75,0.82,0.774
SENS-001,2024-03-01T09:40:00,Norte,16.56,16.6,4.4,747.13,0.06,0.972
SENS-004,2024-03-03T05:40:00,Oeste,14.1,4.7,7.05,744.14,0.696,0.994
SENS-005,2024-03-04T23:50:00,Centro,20.77,13.9,7.59,750.17,0.366,0.914
SENS-005,2024-03-01T14:50:00,Centro,18.42,7.3,4.84,741.4,0.161,0.901
SENS-005,2024-03-04T17:40:00,Centro,17.61,18.1,6.41,744.56,0.734,0.727
SENS-001,2024-03-07T02:55:00,Norte,18.14,3.9,2.44,746.08,0.888,0.791
SENS-001,2024-03-07T12:15:00,Norte,15.96,11.7,3.31,744.39,0.904,0.91
SENS-002,2024-03-05T06:00:00,Sur,15.59,11.9,6.98,743.54,0.429,0.831
SENS-001,2024-03-02T19:50:00,Norte,18.11,126.7,8.39,742.28,0.32,0.678
SENS-004,2024-03-06T23:45:00,Oeste,16.76,12.1,7.72,746.38,0.772,0.817
SENS-002,2024-03-04T06:50:00,Sur,17.33,8.0,4.85,742.99,0.575,0.965
SENS-003,2027-07-26T18:38:00,Este,16.31,15.0,5.46,747.12,0.811,0.71
SENS-003,2024-03-06T17:55:00,Este,17.83,3.8,3.72,745.97,0.943,0.985
SENS-004,2024-03-01T04:55:00,Oeste,16.03,12.3,4.28,743.49,0.578,0.71
SENS-001,2024-03-04T07:55:00,Norte,15.64,5.8,4.25,747.28,0.473,0.967
SENS-004,2024-03-02T04:30:00,Oeste,15.26,5.8,3.25,741.5,0.772,0.92
SENS-002,2024-03-06T16:05:00,Sur,19.13,9.7,5.82,748.53,0.033,0.788
SENS-001,2027-01-10T09:13:00,Norte,17.16,6.3,4.31,742.73,1.033,0.796
SENS-002,2024-03-05T19:00:00,Sur,17.16,5.3,4.39,746.15,0.598,0.826
SENS-002,2024-03-06T19:40:00,Sur,16.12,16.0,4.29,751.76,0.986,0.775
SENS-003,2024-03-07T04:00:00,Este,15.61,17.3,4.68,745.24,0.865,0.896
SENS-005,2024-03-05T00:50:00,Centro,14.96,8.6,5.68,742.66,0.749,0.895
SENS-004,2024-03-02T23:45:00,Oeste,16.25,6.0,5.74,743.13,1.057,0.938
SENS-003,2024-03-05T02:15:00,Este,13.7,13.6,7.94,742.96,0.416,0.676
SENS-001,2024-03-06T13:55:00,Norte,17.31,11.6,2.57,742.64,0.577,0.796
SENS-002,2024-03-06T14:10:00,Sur,16.81,7.7,6.43,746.51,0.401,0.838
SENS-005,2024-03-07T12:35:00,Centro,17.66,106.1,4.33,746.73,0.776,0.867
SENS-004,2024-03-03T04:55:00,Oeste,17.88,4.6,2.57,744.31,-1.904,0.952
SENS-004,2024-03-07T18:40:00,Oeste,15.62,16.4,5.32,746.34,0.584,0.651
SENS-001,2024-03-03T17:55:00,Norte,18.42,17.2,7.28,748.33,0.97,0.695
SENS-002,2024-03-04T16:00:00,Sur,17.79,19.9,4.82,750.22,0.974,0.839
SENS-001,2024-03-07T21:00:00,Norte,17.46,14.8,5.14,746.22,1.066,0.991
SENS-002,2024-03-06T13:10:00,Sur,18.15,18.6,6.87,748.51,0.747,0.914
SENS-001,2024-03-04T05:45:00,Norte,15.63,18.6,4.36,743.03,0.291,0.849
SENS-004,2024-03-05T22:40:00,Oeste,16.38,11.4,1.82,740.96,0.8,0.936
SENS-003,2024-03-06T15:30:00,Este,18.93,11.3,8.42,745.78,0.452,0.737
SENS-001,2024-03-06T20:10:00,Norte,19.4,19.9,6.11,747.21,0.769,0.946
SENS-003,2024-03-01T14:55:00,Este,17.31,17.0,3.94,743.59,0.85,0.742
SENS-004,2024-03-02T13:10:00,Oeste,18.65,8.9,2.72,745.61,0.687,0.943
SENS-003,2024-03-01T09:40:00,Este,15.96,8.2,5.08,742.93,0.74,0.755
SENS-001,2024-03-04T10:20:00,Norte,16.61,12.3,3.93,748.95,0.538,0.94
SENS-002,2024-03-04T02:40:00,Sur,14.77,18.8,5.13,747.19,0.757,0.86
SENS-002,2024-03-07T04:10:00,Sur,17.19,5.2,8.33,746.51,0.304,0.656
SENS-003,2024-03-06T18:10:00,Este,16.94,10.5,1.19,744.83,0.855,0.747
SENS-002,2024-03-04T19:05:00,Sur,16.34,18.1,4.66,744.54,0.248,0.971
SENS-002,2024-03-05T00:15:00,Sur,18.76,14.3,2.13,743.49,0.775,0.757
SENS-001,2024-03-07T07:55:00,Norte,18.77,12.1,4.88,748.12,0.321,0.901
SENS-005,2024-03-07T01:15:00,Centro,15.19,10.6,6.22,746.34,0.659,0.842
SENS-001,2024-03-04T19:30:00,Norte,16.63,13.4,5.61,744.49,0.447,0.9
SENS-002,2024-03-03T22:20:00,Sur,17.24,17.3,11.07,745.17,0.918,0.975
SENS-002,2024-03-05T15:50:00,Sur,18.63,12.9,3.4,743.9,0.434,0.728
SENS-001,2024-03-01T03:10:00,Norte,15.39,17.9,2.9,747.18,0.907,0.896
SENS-004,2024-03-02T21:00:00,Oeste,17.68,7.8,6.25,745.02,0.526,0.95
SENS-005,2024-03-06T02:10:00,Centro,14.22,10.1,5.0,742.53,0.936,0.76
SENS-005,2024-03-03T10:55:00,Centro,17.55,8.7,6.02,746.78,0.439,0.682
SENS-002,2024-03-05T17:00:00,Sur,16.06,13.3,2.6,747.28,1.098,0.996
SENS-004,2024-03-07T07:05:00,Oeste,13.64,16.1,2.86,744.29,0.309,0.894
SENS-005,2027-01-02T07:30:00,Centro,15.45,16.5,7.89,747.75,1.006,0.976
SENS-005,2024-03-05T16:05:00,Centro,15.8,12.8,3.59,741.73,0.661,0.892
SENS-002,2024-03-02T11:40:00,Sur,16.36,9.5,4.46,741.87,0.237,0.928
SENS-003,2024-03-04T14:55:00,Este,16.94,3.1,6.77,744.01,0.81,0.826
SENS-003,2024-03-05T16:10:00,Este,16.39,18.7,3.16,743.96,0.306,0.666
SENS-003,2024-03-03T19:35:00,Este,14.11,10.6,3.29,744.42,0.599,0.702
